Report_ID,Event_Date,Age,Nature,Establishment,Summary,Degree
0830500,07/13/2014,59,Asphyxia,"Now Or Never Trucking, Inc.","At 12:30 p.m. on July 13, 2014, an employee was working for a firm that  provided support activities for oil and gas operations. He was gauging and  obtaining samples of crude oil from a tank.  The tank held approximately 1,500  liters (400 gallons). It was interconnected with other tanks in a battery.  The tank in question not in production, but interconnected tanks were  producing.  A thief hatch on top of the tank provided access to the tank. It  was less than 200 millimeters (8 inches) in diameter. It was open. Gases  evolved by producing tanks vented through the open thief hatch. Hydrocarbon  gases, including methane and propane, were being actively generated. They were  escaping through the thief hatch.  The employee was wearing a half-mask  air-purifying respirator with a multi-function cartridge.  The employee had  been wearing a 4-gas meter, but he had turned it off following multiple LEL  (lower explosive limit) and percent O2 alarms. The employee was found  collapsed over the thief hatch.  He was unresponsive, and he was declared  dead.  The 4-gas meter's datalogger was checked. According to the data the  4-gas meter collected before it was turned off, the employee was working in an  oxygen-deficient atmosphere (and over-range LEL) for at least 5 minutes before  he turned off the alarm.  It was thought that the employee died within 30  minutes of turning off the 4-gas meter.  the coroner believes that the  employee either was asphyxiated or sustained a cardiac arrest during exposure  to a large concentration of flammable gases and associated low oxygen level.",Fatality
0627700,07/10/2014,27,Other,"Superior Casing, Llc","At 3:00 a.m. on July 10, 2014, an employee was working for a firm that  provided support activities for oil and gas operations. He was one of a group  of workers at a gas or oil well, installing production casing. The job was  being done by drilling rig and casing contractors. He and others were tailing  the bottom end of a section of casing pipe into the collar of the previous  section. The oil well casing pipe was 114 millimeters (4.5 inches) in  diameter. Drilling rig drillers were operating the rig draw-works. At the same  time, a casing crew was making the pipe connections, handling the casing pipe  on the catwalk,  and operating the trough truck. As a section of casing pipe  was being hoisted by the rig and guided into position by the casing crew, the  casing crew missed inserting the pipe into the previously inserted section of  casing collar. The pipe was caught on the edge. The employee, trying to push  the pipe end into position, braced his back against the casing flag pipe. At  the same time, the rig blocks drifted downward, contacting the top of the  pipe. This motion put enough force to bow the pipe section. The assistant  driller operating the rig had not seen the blocks descending or applied the  draw-works brake handle. Suddenly, the pipe bottom broke loose.  It struck the  employee from his mid-abdomen to his head.  He sustained blunt force trauma to  the head and upper body. The employee was taken from the rig to the ground, He  was bleeding from his ears and nose, and he was unresponsive.  He was loaded  in a pickup and taken to a hospital.  He was declared brain dead on July 11,  2014, and he was declared dead at about 1:30 p.m. on July 13, 2014.",Fatality
0625400,07/03/2014,35,Concussion,"Heart Land Drilling, Inc. Rig#4","At 2:00 p.m. on July 3, 2014, an employee was working for a firm engaged in  oil and gas well drilling. He was on a derrick and he was moving a drill  collar. The employee was wearing personal protective equipment and the  attachment point on his safety harness failed. He fell 17.7 meters (58 feet).  He sustained injuries from contact with the rig floor and the drill collar pup  joint and he was killed. Another worker was injured, but he was not  hospitalized.",Fatality
0830500,06/24/2014,57,Asphyxia,Dj Basin Transport Llc,"At 10:45 a.m. on June 24, 2014, an employee was gauging and obtaining samples  of crude oil from a 400 gallon tank that was interconnected with other  producing tanks.  The employee was found collapsed over the thief hatch where  hydrocarbon gases including methane and propane escaped from.  The coroner  declared the employees death to be from cardiac arrest as results from a #4  gas data logger were not available.",Fatality
0830300,06/23/2014,54,Other,Oasis Petroleum,"At 5:00 p.m. on June 23, 2014, an employee was driving a company truck and  appears to have suffered a heart attack.",Fatality
0627700,06/21/2014,61,Fracture,"Onsite Well Supervision And Lease Management, Inc.","At 9:00 a.m. on June 21, 2014, an employee was checking the drilling rig  operations and fell approximately 30 feet.  There were guard rails in place  and the employee either fell between them or over the top.  The employee was  killed.",Fatality
0625700,06/19/2014,37,Fracture,Integrated Production Services,"At 10:00 p.m. on June 19, 2014, Employee #1 and Employee #2 assembled three  pieces of piping together to bridge a 3.5 foot gap between joints for a frack  stack.  Both employees performed a series of opening and closing of the wing  valve on the frack stack to build up pressure in the line.  There was a leak  in one of the coupling and they took turns hammering on the coupling to  tighten it.  One end of the piping tore away from its threads and broke at  another point, blowing the pressurized piping.  Employee #1 was struck in the  head and Employee #2 was impaled by the end of the piping.",Fatality
0627510,06/09/2014,32,Electric Shock,Mark'S Water Well Service,"At 2:00 p.m. on June 9, 2014, an employee was standing on the ground and  operating a metal control handles mounted to the left rear of the truck to  raise its mast.  The employee was electrocuted when the mast that was being  raised struck a high voltage power line that was overhead.",Fatality
0830300,05/05/2014,48,Other,"4j Well Service, Inc.","At 4:30 p.m. on May 5, 2014 an employee was operating the controls of a  workover rig. The employee began to feel increasingly ill as the workday  progressed. At approximately 1600 the employee asked for relief from his duty  station at the controls of the workover rig because he was feeling too ill to  continue work. The employee's illness became so great that coworkers felt he  was experiencing a heart attack and transported him to the hospital. The  employee suffered cardiac arrest and died.",Fatality
0627510,04/30/2014,40,Other,Circle 8 Crane Services,"At 12:00 a.m. on April 30, 2014, flow-back employees opened the 4H well head  that was connected to a sand separator which was under pressure. The sand  separator is connected to a sand box collector on one end and a manifold on  the other end. Employee #1 was seen closing the valve between the sand  separator and the sand box collector. The pathway from the sand separator and  the manifold were closed, including all 5 valves. Employee #2 delivered some  product and walked towards employee #1 to get a haul delivery ticket signed.  Both employees were in the pressurized zone area of wellhead #4H when the  explosion occurred. The pressure increased in the sand separator which was not  equipped with a pressure relief valve. According to witnesses, Employee #1 and  Employee #1 sustained severe head trauma from shrapnel released by the  exploded metal pressure vessel and were killed.",Fatality
0830300,04/28/2014,20,Asphyxia,"Bh Flow Test, Inc.","At 5:00 a.m. on April 28, 2014, an employee was tasked to gauge a crude oil  tank. The employee was found face down in the upper hatch of a crude oil  storage tank. The employee was asphyxiated and killed.",Fatality
0627500,04/25/2014,56,Fracture,Bison Drilling & Field Services Llc,"At 7:15 p.m. on April 25, 2014, a coworker was removing a monkey board from a  derrick by removing a pin. The monkey board shifted and fell on an employee  that was leaning on the man lift. The employee was crushed and killed.",Hospitalized injury
